ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2071-02-06,30,37079,457,Employed,Associate,10,22551,48,Married,0,Own,517,0.3524815807255688,8,0,0.17497956410948207,0,Auto,0,21,5,5370,722,72942,11540,3089.9166666666665,0.9185123727743769,4,61402,0.289051,0.29387438390903636,803.9565774475758,0.4275055672852804,0,51.0
2071-02-07,18,47239,569,Employed,Bachelor,0,20212,48,Married,0,Other,427,0.42787195748849277,2,0,0.116365542755155,0,Auto,0,35,20,2404,617,20914,15643,3936.5833333333335,0.8207211804132486,7,5271,0.23071200000000003,0.22991852682942923,647.7341238842317,0.2730119072505934,0,52.0
2071-02-08,47,146618,576,Employed,Master,27,40484,48,Divorced,1,Rent,549,0.29243770948021947,1,0,0.4470598837636946,0,Debt Consolidation,0,27,26,3999,1131,209673,18495,12218.166666666666,0.9766855340488915,5,191178,0.247484,0.2284077464488258,1294.0426111678207,0.15084444838978742,1,40.0
2071-02-09,37,46550,510,Employed,High School,18,23944,60,Single,0,Mortgage,486,0.33278740091697895,7,1,0.5683628363693912,0,Debt Consolidation,0,30,24,2638,1125,124684,81294,3879.1666666666665,0.8214943895884278,3,43390,0.273944,0.28761843100500184,756.5594158239744,0.32031606852605143,0,59.0
2071-02-10,23,128716,609,Employed,Associate,0,30889,24,Divorced,0,Mortgage,986,0.2752533481116258,1,1,0.20817659274321668,0,Other,0,24,6,4299,6093,18776,16753,10726.333333333334,0.8772971422323104,4,2023,0.20138899999999998,0.1913249716277084,1559.0609477059174,0.23727222235363907,0,49.0
2071-02-11,39,82398,619,Employed,Bachelor,17,21238,60,Single,0,Mortgage,576,0.08085916549405925,1,0,0.223903023110475,0,Debt Consolidation,0,24,2,1554,2097,123348,64855,6866.5,0.9383113117135039,6,58493,0.21673800000000004,0.2325132873997114,601.7799301230394,0.17152551228763407,0,49.0
2071-02-12,48,38936,543,Self-Employed,Bachelor,25,20243,36,Married,0,Other,284,0.12375952447570891,4,0,0.17727068450656008,0,Auto,0,26,22,1022,877,21551,32362,3244.6666666666665,0.7898561217974751,6,9589,0.234093,0.27115400131444234,841.9890996971033,0.34702766581994143,0,53.0
2071-02-13,38,84180,576,Self-Employed,Associate,14,20270,84,Single,1,Rent,361,0.7282442714173107,1,0,0.2841160269386895,0,Debt Consolidation,0,17,3,2551,4745,8796,9312,7015.0,0.8547172904965527,5,7898,0.25727,0.2619888666727436,528.706077070433,0.12682909152821567,0,59.0
2071-02-14,30,51024,482,Employed,High School,9,11852,36,Married,3,Other,719,0.2509085309465394,4,1,0.7261084702440618,0,Education,0,23,27,2464,1542,89203,60676,4252.0,0.9614222484899343,9,28527,0.25585199999999997,0.254836874842758,474.27068422019687,0.28063750804802373,0,58.0
2071-02-15,37,108080,576,Self-Employed,Doctorate,14,54773,60,Divorced,3,Other,587,0.3601891856573205,2,0,0.3966110171020048,0,Auto,0,36,28,4770,212,24421,37527,9006.666666666666,0.7748474626739336,3,3696,0.271773,0.2922585284776626,1746.1363492958542,0.2590454865983554,0,56.0
2071-02-16,39,72792,599,Unemployed,Bachelor,15,13052,24,Married,0,Rent,134,0.4506806889166737,0,0,0.10556528844498679,0,Debt Consolidation,1,23,6,574,1770,35815,32460,6066.0,0.9074473518853152,5,3355,0.188552,0.1910907540753416,658.6251626826665,0.13066685833871852,0,62.0
2071-02-17,18,47666,561,Employed,Bachelor,0,11424,48,Single,2,Mortgage,507,0.19084482360241353,2,3,0.2454996547947662,0,Home,0,24,5,19484,796,20280,20640,3972.1666666666665,0.8808103586786561,6,7031,0.22592399999999999,0.21127020080060438,354.53304717034007,0.21689247190962282,0,54.0
2071-02-18,38,37008,552,Employed,Associate,17,23055,36,Married,0,Own,303,0.7304777486179843,1,3,0.10761374132990997,0,Auto,0,20,23,3366,535,39484,16613,3084.0,0.7454411365015959,4,22871,0.23205499999999998,0.21624059501755344,876.0033656863624,0.38229681118234843,0,53.0
2071-02-19,23,50209,595,Employed,Bachelor,1,11866,60,Married,1,Own,467,0.11339963370656445,4,2,0.4273573880895932,0,Education,0,15,6,10294,476,10770,15664,4184.083333333333,0.8775161199998674,7,3750,0.219366,0.19385879663976635,310.33551799767304,0.18578394741922916,0,57.0
2071-02-20,47,23912,593,Employed,Doctorate,23,31562,48,Divorced,0,Mortgage,203,0.7105453017248932,4,1,0.15906920401303742,0,Education,0,30,11,4518,131,87989,8445,1992.6666666666667,0.7937995353304859,5,79544,0.23006200000000002,0.2322176268954855,1015.4472021410267,0.6114656417569554,0,52.0
2071-02-21,21,41617,527,Employed,Bachelor,0,8549,96,Married,0,Own,318,0.24127864573771124,0,1,0.185185394186028,1,Other,1,33,6,37620,509,38129,31626,3468.0833333333335,0.9521898060556137,4,6503,0.280049,0.27583015606324346,221.50350134528605,0.15556243881450926,0,71.0
2071-02-22,52,25253,591,Employed,High School,30,41607,48,Single,1,Own,402,0.14279876932351734,4,2,0.2110274917060392,0,Other,1,19,14,9011,1347,37635,17655,2104.4166666666665,0.8834480870260225,8,19980,0.24110700000000002,0.20306860995620296,1272.9285372542372,0.7959110777749514,0,59.0
2071-02-23,35,68601,496,Employed,Doctorate,9,23044,84,Married,4,Rent,522,0.14760124193448065,1,2,0.08087443427339536,0,Auto,0,19,16,1319,658,15518,27563,5716.75,0.7069944695907217,7,6124,0.300044,0.3569054398907846,749.2693218398911,0.22237623157211547,0,49.0
2071-02-24,33,69151,611,Employed,Bachelor,14,25769,12,Married,2,Rent,503,0.280337939945009,3,0,0.3119540534978821,0,Auto,0,25,26,3223,329,36975,44105,5762.583333333333,0.759264840890049,9,3830,0.18526900000000002,0.1953171535131298,2381.3270177379645,0.5005267344341452,0,51.0
2071-02-25,43,52133,607,Employed,High School,23,22367,48,Widowed,0,Own,284,0.4420195806201151,2,1,0.17966144540016726,0,Debt Consolidation,0,18,11,3753,1196,32125,6912,4344.416666666667,0.8440351901624978,6,25213,0.213867,0.20609045480481525,687.9149979465553,0.22371588006365764,0,48.0
2071-02-26,29,48446,590,Employed,Bachelor,10,28602,12,Married,0,Mortgage,523,0.17543749279052975,5,0,0.09717981135121334,1,Debt Consolidation,0,29,23,2575,890,33098,87553,4037.1666666666665,0.6581187316990526,9,5054,0.198602,0.21734966228162006,2673.3394918261265,0.7917283966047459,0,62.0
2071-02-27,43,42374,583,Employed,High School,18,21546,48,Married,2,Mortgage,689,0.014081081194923371,3,0,0.2034366082345246,0,Auto,0,24,12,1124,349,21490,156572,3531.1666666666665,0.7454706836850675,10,3769,0.22504600000000002,0.25660003032859335,722.3577097554919,0.39968595169363064,0,52.0
2071-02-28,31,75392,568,Employed,Bachelor,7,41030,12,Single,0,Rent,229,0.6414610832156988,1,0,0.5537060471030582,0,Auto,0,20,25,16449,3549,77101,7644,6282.666666666667,0.9581397579820478,2,69457,0.22203,0.2329976167261605,3865.8896356206947,0.651775727231647,0,58.0
2071-03-01,33,98981,585,Employed,Master,13,20938,48,Married,3,Mortgage,127,0.23953747509595727,5,0,0.2650111861296625,0,Debt Consolidation,0,17,3,5386,986,13014,18038,8248.416666666666,0.9046958189736723,4,4001,0.223438,0.20977800765531002,648.1097438785259,0.09397073101446048,1,43.2
2071-03-02,44,29158,650,Unemployed,Bachelor,22,23783,48,Married,5,Rent,523,0.13535603996515755,4,1,0.3838370220835882,0,Auto,0,32,9,4603,1729,6332,16156,2429.8333333333335,0.8917675508049567,7,8112,0.193783,0.19591928655933102,718.5645364212146,0.5109669537366958,0,53.0
2071-03-03,26,55499,596,Employed,Associate,4,14891,60,Single,3,Own,202,0.22123743127972928,1,0,0.3486978037144448,1,Education,0,24,27,39853,155,40008,47187,4624.916666666667,0.5347846943333046,6,7137,0.221891,0.21732576709147391,409.0122719315879,0.13211314191569318,0,66.0
2071-03-04,24,61839,605,Employed,Master,6,35754,84,Single,0,Rent,172,0.14507328538160988,4,1,0.47121864665566027,0,Home,0,20,11,9194,3995,190024,13176,5153.25,0.7215840448670816,7,176848,0.258254,0.2760132828264954,965.2928092711744,0.22069428210763586,0,48.0
2071-03-05,42,50582,609,Unemployed,Master,19,22455,36,Single,2,Other,260,0.12186083665903019,2,0,0.1477340104420904,0,Debt Consolidation,0,22,27,406,1776,48722,16938,4215.166666666667,0.7946510945169183,4,31784,0.202955,0.19385635271499516,827.4956885383822,0.2579958930540624,0,49.0
2071-03-06,39,20205,612,Employed,Associate,19,12681,84,Single,2,Rent,599,0.5404094867828205,6,0,0.12622990397570855,0,Other,0,29,7,13129,2157,65366,31879,1683.75,0.7505403886474392,7,33487,0.231681,0.1853448,270.51456211411,0.516415478612686,0,51.0
2071-03-07,42,15000,558,Employed,Associate,18,11694,36,Single,1,Own,393,0.17903131361726896,3,0,0.2100781613056309,0,Debt Consolidation,0,17,16,1853,395,31808,98201,1250.0,0.4745735841033977,6,3925,0.217694,0.20758758576263492,439.1251172140027,0.6657000937712022,0,53.0
2071-03-08,43,65415,565,Employed,Doctorate,23,11565,72,Married,5,Mortgage,493,0.2128208730602657,3,3,0.5851744156366584,0,Education,0,22,6,1987,558,174785,15990,5451.25,0.8865090421570194,3,158795,0.24406499999999998,0.26294466899804714,320.7772429643836,0.1492826861663625,1,44.800000000000004
2071-03-09,40,15987,531,Employed,High School,17,25840,60,Widowed,2,Rent,496,0.09254082604056489,5,0,0.33414672821520847,0,Home,1,28,3,2404,2027,22221,33270,1332.25,0.981013417427102,7,6916,0.26534,0.2585211695404734,771.4010757314535,0.9513237573514383,0,64.0
2071-03-10,47,28569,568,Employed,High School,22,16303,12,Married,1,Mortgage,261,0.40171073188760875,2,2,0.16942335264091946,0,Debt Consolidation,0,26,20,2654,1363,37939,14666,2380.75,0.8673850935944861,7,23273,0.197303,0.19129505414743073,1503.436523486792,0.7411263356029789,0,53.0
2071-03-11,41,78981,555,Unemployed,Associate,17,33373,72,Single,1,Own,556,0.6866966079514175,2,0,0.3342534690465787,0,Other,0,24,28,4005,2033,39692,11798,6581.75,0.993499531892702,3,27894,0.270873,0.28499327858557794,971.9366870892815,0.23214748161040474,0,59.0
2071-03-12,18,47844,575,Self-Employed,High School,0,42385,36,Married,4,Rent,408,0.5817449613696302,1,2,0.5974586247917085,0,Home,0,26,17,17549,832,106991,39136,3987.0,0.6966568521928458,6,67855,0.23988500000000001,0.24949354937377896,1684.0851234195522,0.5247266424428273,0,61.0
2071-03-13,19,21433,414,Employed,High School,0,30889,36,Married,0,Own,152,0.5769269318423675,4,2,0.09880104951126968,0,Auto,0,16,3,5648,804,666062,47856,1786.0833333333333,0.7251048588730306,3,618206,0.30888899999999997,0.2896141305144398,1293.7773439593566,0.8094680225592441,0,48.0
2071-03-14,63,110260,542,Employed,Bachelor,44,42180,36,Single,3,Mortgage,264,0.20113846733653218,0,2,0.2594798739784063,0,Debt Consolidation,0,20,5,418,620,70155,39870,9188.333333333334,0.9514846531220515,8,30285,0.25617999999999996,0.2677700268752757,1716.9653238391832,0.21559571817585885,0,53.0
2071-03-15,40,55437,564,Employed,High School,18,22426,36,Married,0,Rent,471,0.32011843155239017,3,1,0.10920121577893076,0,Debt Consolidation,0,26,12,1880,654,566796,14163,4619.75,0.6360461814460208,6,552633,0.225426,0.20828516610608486,842.927825132658,0.28441535259108347,1,33.6
2071-03-16,51,48906,574,Employed,Bachelor,29,32605,108,Widowed,1,Mortgage,564,0.38578787309362483,2,1,0.17859248039790207,0,Home,0,28,8,6099,246,17141,56479,4075.5,0.8143834047301577,6,7850,0.290605,0.28988123945007715,852.3522386071655,0.34752845996986026,0,52.0
2071-03-17,35,94681,563,Employed,Associate,13,11402,48,Married,2,Own,428,0.5887096439843018,2,1,0.45762360652436607,0,Home,0,19,5,1075,415,50239,315273,7890.083333333333,0.9040690477105418,6,4068,0.224902,0.21530683383223262,356.3334882190931,0.0994075037085489,1,46.400000000000006
2071-03-18,39,57649,584,Employed,High School,20,15291,48,Married,3,Other,263,0.14307558404434761,2,2,0.22251535190729577,0,Debt Consolidation,0,25,3,6975,541,38184,15472,4804.083333333333,0.8537585469880776,7,22712,0.218291,0.23515074071164094,494.4242652618749,0.1576625992322937,0,54.0
2071-03-19,34,27750,570,Employed,Bachelor,11,45999,12,Widowed,1,Rent,364,0.1809704663629179,0,3,0.3430374243812213,0,Debt Consolidation,1,33,21,5586,924,54775,6052,2312.5,0.9195825014513958,4,48723,0.225999,0.18787414864784396,4234.444883861385,1.9885167065346532,0,61.0
2071-03-20,69,20267,582,Employed,Bachelor,49,28870,48,Married,0,Other,286,0.22479264439892654,2,1,0.27224867710847533,0,Other,0,32,3,6423,1665,39742,21207,1688.9166666666667,0.7742255035363683,3,18535,0.23287000000000002,0.21727301184264014,905.3117385939518,0.7053703489972576,0,57.0
2071-03-21,43,69165,597,Employed,Master,17,14396,36,Single,2,Own,273,0.20210671251843126,1,2,0.6201072214712922,0,Debt Consolidation,0,23,21,3106,664,22480,8657,5763.75,0.7913431185625599,3,13823,0.200896,0.20164009537451688,536.2107390290386,0.14039657150796592,1,46.400000000000006
2071-03-22,33,28005,479,Employed,Associate,10,48067,48,Divorced,0,Own,572,0.2979171934582502,3,0,0.44768545175987934,0,Home,0,24,20,5857,3013,358264,15144,2333.75,0.931813295776983,6,343120,0.303567,0.3060218074922388,1747.5754393313707,0.993926272879002,0,52.0
2071-03-23,20,37402,540,Employed,High School,0,38376,60,Married,2,Other,645,0.3396086209784795,0,4,0.12855105952323745,0,Home,0,34,23,1797,591,29411,184759,3116.8333333333335,0.7881936156654411,4,1926,0.273376,0.25047280883878803,1127.4503820272878,0.5686702471613136,0,51.0
2071-03-24,63,51308,661,Employed,High School,39,18506,48,Married,1,Rent,1022,0.4263372982957109,4,1,0.4369819337989731,0,Debt Consolidation,0,31,20,5233,3602,12514,15334,4275.666666666667,0.752466552983428,6,8608,0.183006,0.16200980942699178,526.3720660411211,0.3621358227273223,0,51.0
2071-03-25,38,15000,607,Employed,Bachelor,11,20332,60,Single,1,Own,247,0.01241975162088858,2,0,0.1971656577840629,0,Home,0,29,20,694,214,30736,36090,1250.0,0.6637497981148718,6,1914,0.22183199999999997,0.22091405681967793,562.6048893984283,0.6476839115187427,0,48.0
2071-03-26,48,48458,619,Employed,Associate,25,11577,84,Married,0,Mortgage,375,0.15879640544742743,2,1,0.08030256127321232,0,Home,0,24,8,803,131,99813,26238,4038.1666666666665,0.622010562502704,6,73575,0.22707700000000003,0.2288813570825767,277.58553085530446,0.16160440732724532,0,46.0
2071-03-27,50,34806,570,Employed,Doctorate,28,21560,36,Married,2,Own,531,0.11689881292256682,4,4,0.09143846888372559,0,Debt Consolidation,0,23,9,6282,6513,792002,14025,2900.5,0.7802440470977414,3,777977,0.22156,0.2513307093955186,858.7399589680136,0.47913806549491933,1,34.4
2071-03-28,34,33646,520,Self-Employed,Master,12,20111,36,Divorced,1,Mortgage,281,0.04161645358772731,1,0,0.17092146322934512,0,Home,0,23,4,2168,6502,12095,12248,2803.8333333333335,0.9699513959214859,3,3647,0.245111,0.1960888,743.3950168815461,0.3653551745401698,0,56.0
2071-03-29,48,26454,552,Employed,High School,23,19335,36,Single,4,Mortgage,619,0.2735740809341102,6,0,0.1687871997009113,0,Education,0,19,10,1743,866,88545,34983,2204.5,0.844857233474228,4,53562,0.22833499999999998,0.24436984655480593,763.0105390685031,0.626904304408484,0,50.0
2071-03-30,32,51847,500,Employed,Master,12,8095,24,Married,2,Own,534,0.2520861943910529,1,0,0.2896418682242259,0,Education,0,24,9,13260,2483,41687,38620,4320.583333333333,0.9306462377421225,11,3067,0.23309499999999997,0.2064362974525052,414.55125329330053,0.21954240437285874,1,42.400000000000006
2071-03-31,28,43234,508,Employed,High School,7,10692,72,Single,2,Own,886,0.2986152498521629,7,0,0.3386149438878197,0,Auto,0,24,19,2948,2194,173594,75789,3602.8333333333335,0.7417364619609513,4,97805,0.27169200000000004,0.2577762711025654,293.1351212218825,0.32727995222886125,0,53.0
2071-04-01,53,80226,564,Employed,Associate,30,20009,36,Divorced,1,Rent,520,0.3284327857861887,2,0,0.3885793026902628,1,Auto,0,21,27,22827,1052,42464,10552,6685.5,0.9640205152725311,3,31912,0.22300899999999999,0.23155182635092594,776.1621102254934,0.19387661509617732,0,65.0
2071-04-02,38,15000,613,Employed,Bachelor,16,24271,24,Single,1,Mortgage,446,0.24382356433058777,2,2,0.6380453383516024,0,Education,0,15,27,16762,1482,27519,23723,1250.0,0.7955087420228395,0,3796,0.192771,0.21703125297796894,1255.5792672357575,1.361263413788606,0,57.0
2071-04-03,46,110998,619,Employed,High School,22,25514,48,Single,1,Own,174,0.2137305137279412,2,1,0.07897214284059127,0,Debt Consolidation,0,20,28,7939,2429,40286,4862,9249.833333333334,0.7683382588568348,9,35424,0.21101400000000003,0.1919604487863903,765.5135620346794,0.10157086383913361,1,36.800000000000004
2071-04-04,44,33877,605,Employed,High School,24,20885,12,Married,4,Rent,307,0.2756488580822089,2,2,0.17052840773228461,0,Education,0,20,11,3005,1778,194944,29425,1497.8333333333333,0.908789744251388,4,165519,0.18338500000000002,0.15286443688404672,1887.8689172858922,1.4653625796945982,0,44.0
2071-04-05,47,45132,537,Employed,Associate,25,42214,60,Single,0,Own,549,0.39071072694601383,6,0,0.23140706632624838,0,Other,0,20,14,471,240,26108,27944,3761.0,0.6697920620494422,3,8879,0.278714,0.23831882976314725,1210.2951005553884,0.4677732253537326,0,53.0
2071-04-06,21,27860,546,Employed,Bachelor,0,28962,36,Divorced,0,Mortgage,622,0.5347694903121739,1,1,0.43747359375528116,0,Home,0,20,23,9381,1041,233562,35177,2321.6666666666665,0.695753673191347,4,198385,0.24096199999999998,0.22443516215535375,1112.7281252624634,0.7471908651525327,0,55.0
2071-04-07,32,41645,547,Unemployed,High School,12,24587,60,Married,0,Other,254,0.4096179855095574,7,1,0.2471004061233533,0,Home,0,27,26,690,4630,19787,59597,3470.4166666666665,0.8424826661860679,7,7910,0.256087,0.2596029050961512,735.5684222977594,0.2851439804916104,0,57.0
2071-04-08,36,15000,509,Employed,Bachelor,12,30675,24,Married,2,Mortgage,50,0.37503647150316344,3,1,0.04154792473642041,0,Auto,0,26,9,3199,216,90939,56382,1250.0,0.9311693568760253,4,34557,0.25117500000000004,0.2558422992276673,1646.1768534791574,1.356941482783326,0,53.0
2071-04-09,30,125741,624,Employed,Associate,8,11795,24,Married,1,Own,704,0.23918245550183873,6,1,0.171716364172696,0,Debt Consolidation,0,25,10,14644,12789,53894,48579,10478.416666666666,0.9190792885347732,6,5315,0.174795,0.1642993272051322,579.9458181921613,0.12253242632320355,1,36.0
2071-04-10,45,44519,588,Unemployed,Bachelor,23,43713,24,Single,0,Mortgage,143,0.5611797331050741,4,0,0.4875760929429204,0,Auto,0,29,11,5230,4020,33175,12643,3709.9166666666665,0.6989339869509179,1,20532,0.224713,0.19160458440247882,2206.9212071997827,0.6334161703182325,0,61.0
2071-04-11,54,76845,595,Employed,Associate,33,11111,48,Widowed,1,Mortgage,481,0.1876155165910095,4,0,0.5278233891883041,0,Auto,0,26,26,4204,506,39398,8490,6403.75,0.7943326953908245,4,30908,0.20861100000000002,0.22198138844576573,351.260317640414,0.12996452354330104,1,45.6
2071-04-12,56,29497,575,Employed,Master,34,16639,36,Married,0,Own,200,0.3125709303879681,3,0,0.2761768088551353,1,Other,0,30,17,2786,2007,20909,14686,2458.0833333333335,0.6101908446774805,4,6223,0.214139,0.18079054921536,602.1997817022115,0.3263517435816028,0,66.0
2071-04-13,35,151179,544,Employed,Doctorate,15,21003,48,Single,4,Mortgage,393,0.3511368277705466,3,0,0.21688400852102452,0,Home,0,19,28,24500,3766,53901,13196,12598.25,0.9224426544335861,9,40705,0.244003,0.26182235630516004,710.3196603985502,0.08757721591479374,1,40.0
2071-04-14,43,23380,585,Self-Employed,Master,19,32310,72,Married,0,Rent,108,0.29803307638027743,4,2,0.41111907438583306,0,Home,0,25,6,2588,704,29989,184308,1948.3333333333333,0.9681751836838686,10,9314,0.25481,0.25682950189097786,883.9292615494695,0.509116815166537,0,63.0
2071-04-15,45,15000,479,Unemployed,High School,20,7037,48,Single,3,Mortgage,912,0.14504152057050562,5,1,0.10255661042175426,0,Auto,0,17,10,1048,509,183371,105234,1250.0,0.7549243891627085,8,78137,0.26253699999999996,0.27512018019303036,243.2936404199982,0.9242349123359985,0,52.0
2071-04-16,47,119879,624,Employed,Associate,21,31973,48,Married,1,Mortgage,489,0.31864816324073003,2,1,0.0751702702603801,0,Auto,0,26,22,1711,177,33300,22417,9989.916666666666,0.7696458433747235,4,10883,0.21497300000000003,0.2223533594286853,1011.4332171239608,0.1501947681035672,1,36.800000000000004
2071-04-17,29,22756,568,Employed,Associate,6,21973,36,Married,0,Rent,302,0.13597609886118744,7,0,0.15025591518417236,0,Education,0,19,17,901,2941,226221,11918,1896.3333333333333,0.7208578680329151,6,214303,0.22297299999999998,0.2474608008972068,870.6944971875109,0.6184010356059998,0,47.0
2071-04-18,61,63725,609,Employed,Master,39,11271,72,Married,1,Rent,349,0.09990460233418508,1,0,0.33958449103831906,0,Debt Consolidation,0,22,20,631,604,116919,43577,5310.416666666667,0.8301682778596199,7,73342,0.221771,0.2110772440206705,277.25798158759284,0.11793010245666716,1,38.400000000000006
2071-04-19,51,149783,575,Employed,Associate,29,26330,72,Married,0,Rent,599,0.38171298552542693,1,1,0.2617722497396768,0,Education,0,34,1,11303,1348,54766,40214,12481.916666666666,0.6786611364301932,7,14552,0.25383,0.28713358658696797,770.4062167657451,0.1097112128959157,0,54.0
2071-04-20,51,40253,591,Employed,Bachelor,28,13024,72,Divorced,1,Mortgage,305,0.22233372304869767,2,0,0.12739710260441514,0,Debt Consolidation,0,22,16,5640,577,227353,6721,3354.4166666666665,0.8981272753419987,3,220632,0.232524,0.2256547601524322,331.62844265339095,0.18978812291855743,1,37.6
2071-04-21,54,64822,590,Self-Employed,Bachelor,31,11443,24,Married,0,Own,576,0.10881922921902129,4,0,0.42148676438228977,0,Debt Consolidation,0,27,19,1148,770,180389,105456,5401.833333333333,0.8141069239062104,4,74933,0.191443,0.17159074635498958,566.6428606746459,0.21152871445027538,1,44.800000000000004
2071-04-22,46,86266,602,Employed,High School,24,34854,60,Divorced,4,Mortgage,613,0.2901803023842335,3,0,0.37784009350848935,0,Education,0,29,17,5600,1304,93175,10181,7188.833333333333,0.9693913672819047,8,82994,0.238854,0.26244055960539364,1048.5869101410492,0.23113443212496917,0,48.0
2071-04-23,27,47058,555,Unemployed,Bachelor,5,34745,96,Married,2,Rent,161,0.1019458102025419,0,1,0.37525340743609586,0,Education,0,19,21,2275,541,50545,48046,3921.5,0.8766803117860203,1,2499,0.292245,0.29794044956845495,953.1637268591974,0.2841167223917372,0,57.0
2071-04-24,38,101116,567,Employed,High School,13,26396,108,Married,3,Mortgage,300,0.06942385144849836,2,1,0.17137948347985427,1,Debt Consolidation,1,15,7,87,308,65409,24990,8426.333333333334,0.7351300955189329,3,40419,0.287896,0.3454752,797.1048913490728,0.13019955987369825,0,67.0
2071-04-25,20,52942,520,Employed,High School,0,15303,36,Married,1,Rent,405,0.11168461881953166,2,0,0.23248348337517005,0,Auto,1,22,13,3050,1350,387929,23086,4411.833333333333,0.9006402134286584,4,364843,0.24030300000000002,0.21795494554202616,582.8107382104461,0.2239002844343877,1,40.800000000000004
2071-04-26,44,25590,564,Employed,High School,19,34853,48,Single,3,Rent,484,0.09710186760704935,4,0,0.4943375507403726,0,Education,0,29,11,13352,810,41736,181930,2132.5,0.8064406878736197,2,3280,0.247853,0.29690105808627093,1248.6428468459148,0.8124937148163728,0,57.0
2071-04-27,37,71005,571,Employed,High School,14,10993,12,Married,5,Mortgage,365,0.39736512826957787,1,0,0.3478842160263669,0,Other,0,25,11,1573,344,10880,29705,5917.083333333333,0.8240987499730812,8,3548,0.19049300000000002,0.20425012387818273,1020.5685412563258,0.23416410809204857,1,43.2
2071-04-28,39,47160,579,Employed,High School,17,5620,36,Married,2,Own,421,0.1211395011163702,4,0,0.2690837908170071,0,Debt Consolidation,0,23,9,18223,495,107426,10503,3930.0,0.7651803835504273,6,96923,0.20112,0.18526715534115193,204.66449727526364,0.15920216215655564,1,40.800000000000004
2071-04-29,54,56461,620,Employed,Bachelor,33,12654,36,Married,0,Mortgage,261,0.44188286616349587,3,1,0.33334699538051404,0,Education,0,20,5,24737,753,290974,10301,4705.083333333333,0.9142814177744951,8,280673,0.18765400000000002,0.19620738066311505,467.826243275806,0.15490187774410077,1,38.400000000000006
2071-04-30,34,55651,610,Employed,Master,12,13418,24,Married,0,Own,519,0.2920320324677702,3,2,0.20148642569536793,0,Education,0,26,26,7748,933,105489,7653,4637.583333333333,0.6850917956318752,4,97836,0.183418,0.20298271897916273,684.8766220509403,0.25959137238524527,1,37.6
2071-05-01,36,77059,588,Employed,Bachelor,12,81554,60,Married,5,Own,375,0.16337046394802865,4,2,0.13628372967819047,0,Home,1,32,9,1233,1490,12459,21280,6421.583333333333,0.979087025949456,2,1186,0.292554,0.32329003811964074,2756.3961090676107,0.48763613995524635,0,56.0
2071-05-02,40,25431,523,Employed,Associate,18,36336,120,Single,0,Mortgage,817,0.21737272857812368,1,2,0.13078851001293218,0,Debt Consolidation,0,19,12,2252,2578,84628,16458,2119.25,0.8390017131459921,8,68170,0.329836,0.3807963433370671,1180.8559417450927,0.9427183870449889,0,50.0
2071-05-03,18,91579,459,Employed,Associate,0,17311,72,Married,3,Rent,134,0.6569107254251415,5,3,0.3491137996222355,0,Debt Consolidation,0,29,2,775,407,87374,24183,7631.583333333333,0.550935981106762,3,63191,0.302811,0.32843410084023045,552.9243135047112,0.09001072038411137,0,57.0
2071-05-04,36,96764,616,Employed,Bachelor,14,14116,24,Married,1,Mortgage,435,0.13575663827335582,1,0,0.2745978510066203,0,Debt Consolidation,0,17,3,4657,476,50200,31894,8063.666666666667,0.6712247262358507,6,18306,0.181116,0.14525248495609955,681.2577919239834,0.1384305475495825,1,40.0
2071-05-05,18,33795,567,Employed,Master,0,29066,36,Single,0,Mortgage,258,0.15060565532330047,3,2,0.40491417562462617,0,Home,0,20,27,15043,760,122552,16112,2816.25,0.7707296806390667,4,106440,0.230566,0.23576985466726486,1133.8963557380807,0.494237498708595,0,52.0
2071-05-06,32,120257,546,Employed,High School,12,15816,36,Married,0,Mortgage,310,0.21029910942105473,1,0,0.1163567262319326,0,Home,0,25,15,534,1099,258186,13517,10021.416666666666,0.8731970086504097,0,244669,0.227816,0.24735885542429978,626.634228486477,0.09346325570933688,1,35.2
2071-05-07,50,43266,582,Employed,Associate,26,25908,36,Widowed,1,Own,220,0.12550162402033596,0,4,0.5355287243033815,0,Auto,0,14,14,3299,3045,85814,37627,3605.5,0.852202736935025,3,48187,0.21990800000000002,0.23783928527540976,1013.5078190715134,0.3421183799948727,0,58.0
2071-05-08,45,56046,533,Employed,Associate,23,45421,36,Married,2,Mortgage,104,0.29994333136012796,2,0,0.18049925847883871,0,Home,0,19,25,1940,597,129631,8152,4670.5,0.8310660933649603,5,121479,0.26392099999999996,0.24466278067675673,1793.134410089454,0.40619514186692085,0,46.0
