"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"8","TRANSFER","1529210.78","C1651298572","21588.23","0.0","C657255537","1608473.78","2036309.01","0","0"
"8","CASH_OUT","352627.37","C463844008","32097.0","0.0","C921866695","166995.99","549385.07","0","0"
"8","TRANSFER","843578.7","C1537645001","0.0","0.0","C627675433","1121462.97","5189726.17","0","0"
"8","CASH_OUT","274476.87","C180032659","333965.9","59489.03","C36856762","523677.12","998622.3","0","0"
"8","PAYMENT","4200.29","C249254009","59489.03","55288.75","M945656824","0.0","0.0","0","0"
"8","PAYMENT","12054.29","C1465531883","55288.75","43234.46","M85439519","0.0","0.0","0","0"
"8","PAYMENT","10181.09","C1369138268","43234.46","33053.37","M84803524","0.0","0.0","0","0"
"8","PAYMENT","26042.17","C62795755","33053.37","7011.2","M993121487","0.0","0.0","0","0"
"8","PAYMENT","2871.59","C822275697","7011.2","4139.6","M1536939082","0.0","0.0","0","0"
"8","PAYMENT","11819.56","C698907045","4139.6","0.0","M478824435","0.0","0.0","0","0"
"8","PAYMENT","6027.6","C979190645","0.0","0.0","M1063385584","0.0","0.0","0","0"
"8","PAYMENT","9702.84","C1433324264","0.0","0.0","M454404713","0.0","0.0","0","0"
"8","PAYMENT","9028.43","C1266881685","0.0","0.0","M2065549932","0.0","0.0","0","0"
"8","PAYMENT","32500.59","C1476884077","0.0","0.0","M1853348326","0.0","0.0","0","0"
"8","PAYMENT","11911.32","C1023627009","0.0","0.0","M685288551","0.0","0.0","0","0"
"8","PAYMENT","11935.85","C1259279119","0.0","0.0","M459758433","0.0","0.0","0","0"
"8","PAYMENT","1899.68","C1010525259","0.0","0.0","M1374506047","0.0","0.0","0","0"
"8","PAYMENT","7375.81","C1657387622","0.0","0.0","M1129597197","0.0","0.0","0","0"
"8","PAYMENT","37237.79","C615150608","0.0","0.0","M522012686","0.0","0.0","0","0"
"8","PAYMENT","5942.41","C816372481","0.0","0.0","M1372975160","0.0","0.0","0","0"
"8","CASH_OUT","178582.85","C648549606","5052.0","0.0","C499085946","0.0","178582.85","0","0"
"8","CASH_IN","280771.21","C1392534789","102510.0","383281.21","C1915089150","8005.0","62012.03","0","0"
"8","PAYMENT","24231.18","C629591223","319368.0","295136.82","M1538046991","0.0","0.0","0","0"
"8","PAYMENT","12606.93","C1027968184","11059.0","0.0","M1832775256","0.0","0.0","0","0"
"8","CASH_IN","205013.43","C2119005244","0.0","205013.43","C824197891","1077795.23","1577892.84","0","0"
"8","CASH_IN","444692.24","C1086317374","205013.43","649705.67","C1262822392","2.224966595E7","2.264147124E7","0","0"
"8","CASH_IN","83349.32","C1368295389","649705.67","733054.99","C1173124659","98154.0","14804.68","0","0"
"8","CASH_IN","305305.54","C1396960410","733054.99","1038360.53","C2083562754","1.803239812E7","1.812375085E7","0","0"
"8","CASH_IN","99569.48","C1178242650","1038360.53","1137930.01","C420561530","466075.18","366505.7","0","0"
"8","CASH_IN","58816.04","C2032350128","1137930.01","1196746.05","C1486249495","253141.54","389716.43","0","0"
"8","CASH_IN","176964.3","C1555493670","1196746.05","1373710.35","C681419196","197506.07","284836.99","0","0"
"8","CASH_IN","147705.74","C274592534","1373710.35","1521416.09","C1575675375","2030286.94","1981093.98","0","0"
"8","CASH_IN","162749.05","C42460953","1521416.09","1684165.15","C1410669831","660757.97","252392.49","0","0"
"8","CASH_IN","129579.09","C1658452554","1684165.15","1813744.24","C699679818","1258255.51","1128676.42","0","0"
"8","CASH_IN","275409.2","C161290996","1813744.24","2089153.44","C1076835071","1237963.5","2161457.75","0","0"
"8","CASH_IN","173968.57","C1990696338","2089153.44","2263122.02","C635371680","302598.86","841009.73","0","0"
"8","CASH_IN","4524.56","C1269109616","2263122.02","2267646.58","C517653428","86218.21","27030.0","0","0"
"8","CASH_IN","167015.83","C1711520740","2267646.58","2434662.41","C976133979","585321.32","418305.49","0","0"
"8","CASH_IN","185287.99","C128472938","2434662.41","2619950.4","C381605910","322356.02","759872.18","0","0"
"8","CASH_IN","482388.4","C1294536960","2619950.4","3102338.81","C1816757085","1.194440578E7","1.404863413E7","0","0"
"8","CASH_IN","393973.91","C779396422","3102338.81","3496312.71","C1761291320","917641.25","470920.19","0","0"
"8","CASH_IN","45130.41","C1431566327","3496312.71","3541443.12","C152254957","61598.0","0.0","0","0"
"8","CASH_IN","50162.85","C268822832","3541443.12","3591605.96","C283923651","171270.46","121107.61","0","0"
"8","CASH_IN","66046.89","C354507553","3591605.96","3657652.85","C1262016786","1246117.04","198601.85","0","0"
"8","CASH_IN","17359.02","C510952022","3657652.85","3675011.87","C599726537","1038537.45","528200.34","0","0"
"8","CASH_IN","52101.19","C1414672928","3675011.87","3727113.06","C395114097","518807.83","441934.34","0","0"
"8","CASH_IN","66913.43","C1797332467","3727113.06","3794026.49","C1327282178","322728.9","169800.16","0","0"
"8","CASH_IN","122291.41","C1950792677","3794026.49","3916317.9","C1089177065","1759372.93","1076036.85","0","0"
"8","CASH_IN","47417.63","C1310388489","3916317.9","3963735.52","C81095635","94343.94","46926.31","0","0"
"8","CASH_IN","85733.74","C186391000","3963735.52","4049469.26","C2104652067","3672825.1","3437239.45","0","0"
"8","CASH_IN","204001.74","C1756451789","4049469.26","4253471.0","C1383454473","418626.26","1173901.8","0","0"
"8","CASH_IN","337156.97","C703157421","4253471.0","4590627.97","C1359484306","5082226.69","7364724.84","0","0"
"8","CASH_IN","176789.7","C811756064","4590627.97","4767417.66","C534662976","254334.36","116168.96","0","0"
"8","CASH_IN","395618.7","C1532720941","4767417.66","5163036.36","C251966229","506307.55","85234.9","0","0"
"8","CASH_IN","21872.49","C966158512","5163036.36","5184908.85","C278407008","145953.1","136405.86","0","0"
"8","CASH_IN","550202.47","C1513688851","5184908.85","5735111.32","C1954751748","1014488.6","738409.98","0","0"
"8","CASH_IN","32846.76","C2041142558","5735111.32","5767958.08","C570607919","34801.25","17458.51","0","0"
"8","CASH_IN","390636.76","C2043395865","5767958.08","6158594.84","C1725025770","464067.55","0.0","0","0"
"8","CASH_IN","64593.31","C1930595192","6158594.84","6223188.14","C1237095816","240665.42","0.0","0","0"
"8","CASH_IN","267398.28","C1640059806","6223188.14","6490586.42","C256902273","487151.48","468727.5","0","0"
"8","CASH_IN","72951.01","C1379115797","6490586.42","6563537.43","C1531333864","1522008.5","1754717.64","0","0"
"8","CASH_IN","115400.94","C1982131517","6563537.43","6678938.37","C1871196571","261678.21","916711.74","0","0"
"8","CASH_IN","32486.49","C294314442","6678938.37","6711424.87","C1818730877","454931.57","0.0","0","0"
"8","CASH_IN","68456.47","C2050756038","6711424.87","6779881.33","C1255024717","1.604874836E7","1.702071536E7","0","0"
"8","CASH_IN","41568.25","C903357087","6779881.33","6821449.59","C1050991813","60958.32","0.0","0","0"
"8","CASH_IN","44143.85","C1690598428","6821449.59","6865593.44","C1545688642","356586.47","77114.12","0","0"
"8","CASH_IN","77322.76","C579229183","6865593.44","6942916.19","C1888439681","1091202.97","3476255.29","0","0"
"8","CASH_IN","357461.59","C944651860","6942916.19","7300377.78","C1647809929","1879555.48","881217.38","0","0"
"8","CASH_IN","250454.04","C1291206424","7300377.78","7550831.82","C1734719138","1196592.12","1132227.39","0","0"
"8","CASH_IN","83892.78","C185966086","7550831.82","7634724.6","C1066176965","264873.51","0.0","0","0"
"8","CASH_IN","87308.66","C455875382","7634724.6","7722033.26","C405881980","2103989.41","3078509.79","0","0"
"8","CASH_IN","66288.39","C1381579417","7722033.26","7788321.64","C1902797635","68131.21","41317.86","0","0"
"8","CASH_IN","95141.47","C791335221","7788321.64","7883463.12","C1436136891","113877.36","28308.26","0","0"
"8","CASH_IN","79358.44","C141070200","7883463.12","7962821.56","C966704622","1513178.11","1261174.02","0","0"
"8","CASH_IN","15994.31","C1944506600","7962821.56","7978815.87","C265845794","771279.37","3060592.01","0","0"
"8","CASH_IN","66097.61","C1752211967","7978815.87","8044913.48","C607702142","295351.47","11475.36","0","0"
"8","CASH_IN","409.52","C287995581","8044913.48","8045323.0","C1348937989","27494.69","27085.18","0","0"
"8","CASH_IN","136177.77","C1567963311","8045323.0","8181500.76","C1141049797","160631.33","1404288.87","0","0"
"8","CASH_IN","396080.65","C408015481","8181500.76","8577581.41","C900425684","1391581.72","1165471.56","0","0"
"8","PAYMENT","947.93","C1975773141","11842.0","10894.07","M933161038","0.0","0.0","0","0"
"8","CASH_OUT","40143.28","C1129975378","61234.0","21090.72","C1242586395","0.0","58532.57","0","0"
"8","CASH_IN","18998.75","C1435422298","270585.0","289583.75","C1150936132","6680.03","0.0","0","0"
"8","PAYMENT","6795.77","C1058629233","30059.0","23263.23","M2139436356","0.0","0.0","0","0"
"8","PAYMENT","15877.59","C1824431224","16835.0","957.41","M1340171179","0.0","0.0","0","0"
"8","TRANSFER","750270.52","C1002417864","957.41","0.0","C1778801068","1.142032434E7","1.183584292E7","0","0"
"8","TRANSFER","1903560.15","C1833341934","0.0","0.0","C1570256460","6380456.2","9281535.44","0","0"
"8","TRANSFER","2446562.05","C1963167586","0.0","0.0","C423580937","1.023544792E7","1.268200997E7","0","0"
"8","TRANSFER","1013465.94","C834360914","0.0","0.0","C802982068","3575450.34","4385227.45","0","0"
"8","TRANSFER","1043640.34","C2008311619","0.0","0.0","C97730845","1.905610488E7","2.300538541E7","0","0"
"8","TRANSFER","786498.55","C783569848","0.0","0.0","C1754722089","1420277.87","3719715.07","0","0"
"8","TRANSFER","1241054.54","C1193648531","0.0","0.0","C1787868648","9799191.95","1.512807687E7","0","0"
"8","TRANSFER","639690.89","C742876899","0.0","0.0","C131837504","789040.44","2355805.28","0","0"
"8","TRANSFER","624430.94","C2015203927","0.0","0.0","C1379031360","3443458.72","4200399.97","0","0"
"8","TRANSFER","132806.92","C1949841279","0.0","0.0","C1116292004","264247.15","105803.76","0","0"
"8","TRANSFER","423012.65","C511392082","0.0","0.0","C1034584766","4689467.27","7164410.37","0","0"
"8","TRANSFER","183276.4","C152839168","0.0","0.0","C1937294500","348086.44","893126.62","0","0"
"8","TRANSFER","479573.43","C495423582","0.0","0.0","C1674899618","1.165776805E7","1.258818096E7","0","0"
"8","TRANSFER","371136.86","C674352990","0.0","0.0","C732929122","1958581.97","2221293.55","0","0"
"8","TRANSFER","434681.8","C1875362467","0.0","0.0","C1354725727","4314011.05","4529886.44","0","0"
"8","TRANSFER","1160212.92","C127125375","0.0","0.0","C374625527","2805485.03","5175906.61","0","0"
"8","TRANSFER","639179.99","C641184435","0.0","0.0","C265845794","755285.07","3060592.01","0","0"
"8","TRANSFER","37373.12","C5947924","0.0","0.0","C456538529","250045.25","686343.83","0","0"
"8","TRANSFER","24534.09","C1364839014","0.0","0.0","C1805683209","6086361.15","7428081.5","0","0"
"8","TRANSFER","69638.46","C1223182093","0.0","0.0","C1046160944","136069.74","492911.57","0","0"
"8","TRANSFER","228289.36","C1406260873","0.0","0.0","C1046102247","877693.25","1694020.5","0","0"
"8","TRANSFER","157991.96","C88994949","0.0","0.0","C63475121","200347.57","519853.57","0","0"
"8","TRANSFER","532334.44","C441980080","0.0","0.0","C977993101","2945040.83","3373302.83","0","0"
"8","TRANSFER","1407147.4","C268630233","0.0","0.0","C2078250226","1459455.63","4572011.3","0","0"
"8","PAYMENT","11682.44","C1304035790","6108.0","0.0","M666447136","0.0","0.0","0","0"
"8","PAYMENT","8989.08","C2099134707","0.0","0.0","M2061351865","0.0","0.0","0","0"
"8","PAYMENT","5742.01","C1735684445","0.0","0.0","M155877566","0.0","0.0","0","0"
"8","PAYMENT","13139.31","C115101884","0.0","0.0","M290137005","0.0","0.0","0","0"
"8","PAYMENT","33298.72","C1433491008","0.0","0.0","M149119776","0.0","0.0","0","0"
"8","PAYMENT","22460.22","C1818139440","0.0","0.0","M616598365","0.0","0.0","0","0"
"8","PAYMENT","5528.51","C2078018259","0.0","0.0","M1756732651","0.0","0.0","0","0"
"8","PAYMENT","11836.34","C1890196950","0.0","0.0","M1351674621","0.0","0.0","0","0"
"8","PAYMENT","11694.34","C1266804910","0.0","0.0","M261584881","0.0","0.0","0","0"
"8","PAYMENT","1849.28","C804495224","0.0","0.0","M2019778425","0.0","0.0","0","0"
"8","PAYMENT","9378.51","C1021512771","0.0","0.0","M142597329","0.0","0.0","0","0"
"8","PAYMENT","13695.02","C1002740473","0.0","0.0","M1497272943","0.0","0.0","0","0"
"8","PAYMENT","8396.5","C2107313183","0.0","0.0","M192204329","0.0","0.0","0","0"
"8","PAYMENT","14303.03","C343445228","0.0","0.0","M964217830","0.0","0.0","0","0"
"8","PAYMENT","8067.66","C472306466","0.0","0.0","M831410953","0.0","0.0","0","0"
"8","PAYMENT","4835.69","C1632740410","0.0","0.0","M503936013","0.0","0.0","0","0"
"8","PAYMENT","5986.8","C882641709","2637605.32","2631618.52","M2001273004","0.0","0.0","0","0"
"8","TRANSFER","395113.7","C466950667","2631618.52","2236504.82","C2127862399","560475.78","1388195.29","0","0"
"8","CASH_IN","249994.12","C1311353952","428.0","250422.12","C1976064650","863308.97","0.0","0","0"
"8","PAYMENT","3074.6","C439878635","43269.0","40194.4","M634076256","0.0","0.0","0","0"
"8","PAYMENT","1965.88","C377323408","31948.0","29982.12","M355765139","0.0","0.0","0","0"
"8","PAYMENT","2426.06","C1330242949","126186.0","123759.94","M857598000","0.0","0.0","0","0"
"8","CASH_IN","154885.42","C1323401276","60234.0","215119.42","C1897050650","105816.65","700941.98","0","0"
"8","TRANSFER","987748.59","C2142823008","70692.0","0.0","C1566158153","10178.87","3470699.47","0","0"
"8","CASH_OUT","407323.98","C2136823263","101720.0","0.0","C549277650","0.0","451133.63","0","0"
"8","TRANSFER","944361.1","C593325676","956.0","0.0","C294252921","150488.0","789634.89","0","0"
"8","CASH_OUT","111172.2","C1635773019","1387968.68","1276796.48","C507538622","45838.17","1235736.09","0","0"
"8","PAYMENT","9502.52","C1508687862","1276796.48","1267293.97","M1284176569","0.0","0.0","0","0"
"8","PAYMENT","9737.21","C74240842","12499.0","2761.79","M442490030","0.0","0.0","0","0"
"8","TRANSFER","359004.99","C653316892","31323.0","0.0","C1997859171","62972.23","300656.87","0","0"
"8","PAYMENT","8847.23","C1035254345","151743.0","142895.77","M1604372534","0.0","0.0","0","0"
"8","PAYMENT","12641.52","C998163904","84328.73","71687.21","M464947584","0.0","0.0","0","0"
"8","PAYMENT","5398.16","C55057997","71687.21","66289.05","M1517328234","0.0","0.0","0","0"
"8","PAYMENT","4446.61","C393021729","66289.05","61842.44","M943225029","0.0","0.0","0","0"
"8","PAYMENT","9832.55","C2067899385","14265.0","4432.45","M626303036","0.0","0.0","0","0"
"8","CASH_IN","363104.23","C1510969782","359900.0","723004.23","C2029310301","1293220.82","1315451.65","0","0"
"8","PAYMENT","3095.09","C562701410","20747.0","17651.91","M1470236097","0.0","0.0","0","0"
"8","TRANSFER","575352.62","C1475807817","11205.0","0.0","C1034382650","74957.68","281410.24","0","0"
"8","CASH_OUT","385148.8","C1909699360","1336.0","0.0","C1979563377","0.0","385148.8","0","0"
"8","CASH_IN","409080.76","C25829452","107496.0","516576.76","C476402209","173781.59","0.0","0","0"
"8","CASH_OUT","261086.42","C1187099057","5950.0","0.0","C281656657","20549.94","0.0","0","0"
"8","PAYMENT","23834.55","C688610914","0.0","0.0","M1169007312","0.0","0.0","0","0"
"8","PAYMENT","4695.02","C368407145","10461.0","5765.98","M1592919391","0.0","0.0","0","0"
"8","CASH_OUT","127963.57","C762951853","5765.98","0.0","C256902273","219753.2","468727.5","0","0"
"8","CASH_OUT","266362.81","C90842352","0.0","0.0","C1406749291","764040.06","1357168.27","0","0"
"8","PAYMENT","2230.59","C1001547790","54266.0","52035.41","M1973701338","0.0","0.0","0","0"
"8","PAYMENT","3001.59","C368588819","14519.0","11517.41","M1096930296","0.0","0.0","0","0"
"8","PAYMENT","2837.12","C1765482946","102209.0","99371.88","M1042171045","0.0","0.0","0","0"
"8","CASH_IN","172495.51","C1794296789","20148.0","192643.51","C2131324576","20545.0","0.0","0","0"
"8","PAYMENT","6094.35","C633547616","21144.0","15049.65","M356924203","0.0","0.0","0","0"
"8","CASH_OUT","227733.64","C1496411722","214779.0","0.0","C1495761010","1802612.96","1969176.6","0","0"
"8","CASH_OUT","122924.66","C627157722","29697.13","0.0","C1111747867","0.0","0.0","0","0"
"8","TRANSFER","2075434.73","C423955773","0.0","0.0","C1609562230","8834742.78","1.108719062E7","0","0"
"8","PAYMENT","3707.29","C1040118365","4994040.62","4990333.33","M1869580438","0.0","0.0","0","0"
"8","PAYMENT","28970.37","C1206966491","4990333.33","4961362.95","M1995250173","0.0","0.0","0","0"
"8","PAYMENT","17687.49","C1011573095","4961362.95","4943675.47","M804480320","0.0","0.0","0","0"
"8","PAYMENT","10340.55","C1845778021","4943675.47","4933334.92","M1882757289","0.0","0.0","0","0"
"8","PAYMENT","14819.74","C396337040","4933334.92","4918515.18","M603070790","0.0","0.0","0","0"
"8","PAYMENT","27637.25","C1871313955","4918515.18","4890877.93","M1530977451","0.0","0.0","0","0"
"8","PAYMENT","3206.11","C818457420","4890877.93","4887671.82","M33707010","0.0","0.0","0","0"
"8","PAYMENT","5842.69","C575326341","4887671.82","4881829.13","M2142436835","0.0","0.0","0","0"
"8","PAYMENT","4222.96","C181779346","4881829.13","4877606.17","M451370126","0.0","0.0","0","0"
"8","PAYMENT","11629.11","C1847435703","4877606.17","4865977.06","M103289970","0.0","0.0","0","0"
"8","PAYMENT","9928.61","C562443790","4865977.06","4856048.45","M19205532","0.0","0.0","0","0"
"8","PAYMENT","19028.01","C45483030","4856048.45","4837020.44","M1148918710","0.0","0.0","0","0"
"8","PAYMENT","10871.72","C1423799153","4837020.44","4826148.73","M2109595035","0.0","0.0","0","0"
"8","PAYMENT","1428.22","C1327100046","4826148.73","4824720.5","M1403253872","0.0","0.0","0","0"
"8","PAYMENT","17204.45","C1817854862","4824720.5","4807516.06","M2140670619","0.0","0.0","0","0"
"8","PAYMENT","29038.93","C2139428966","4807516.06","4778477.13","M868840338","0.0","0.0","0","0"
"8","PAYMENT","3265.13","C229707862","13361.0","10095.87","M851582889","0.0","0.0","0","0"
"8","CASH_OUT","259790.03","C1699968959","10095.87","0.0","C1060563153","417353.52","844861.56","0","0"
"8","CASH_OUT","372132.02","C503242084","7509.0","0.0","C1517552713","0.0","502158.84","0","0"
